"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Region of Origin","Cause of Death","Country of Origin","Location of death","Information Source",Coordinates,"Migration route",URL,"UNSD Geographical Grouping","Source Quality"
2014.MMP01056,2014.MMP01056,"North America","Fri, 02/07/2014 - 12:00",2014,February,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Nueces county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.741, -97.5147","US-Mexico border crossing",,"Northern America",5
2014.MMP01057,2014.MMP01057,"North America","Fri, 02/07/2014 - 12:00",2014,February,1,,1,,0,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2326, -98.4616","US-Mexico border crossing",,"Northern America",5
2014.MMP01058,2014.MMP01058,"North America","Sat, 02/08/2014 - 12:00",2014,February,1,,1,,0,1,,"Central America",Drowning,Mexico,"Maverick county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.884, -100.5896","US-Mexico border crossing",,"Northern America",5
2014.MMP01059,2014.MMP01059,"North America","Mon, 02/10/2014 - 12:00",2014,February,1,,1,,0,1,,"Central America",Drowning,Guatemala,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.0889, -98.2482","US-Mexico border crossing",,"Northern America",5
2014.MMP01060,2014.MMP01060,"North America","Wed, 02/12/2014 - 12:00",2014,February,1,,1,,0,1,,"Central America",Drowning,Guatemala,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.0872, -98.2435","US-Mexico border crossing",,"Northern America",5
2014.MMP01061,2014.MMP01061,"North America","Sat, 02/15/2014 - 12:00",2014,February,1,,1,,0,1,,"Central America",Drowning,Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.3333, -99.5025","US-Mexico border crossing",,"Northern America",5
2014.MMP01062,2014.MMP01062,"North America","Sun, 02/16/2014 - 12:00",2014,February,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Imperial county, California, United States of America","Border Patrol Deaths FOIA (UBC)","32.7009, -116.0343","US-Mexico border crossing",,"Northern America",5
2014.MMP01063,2014.MMP01063,"North America","Tue, 02/18/2014 - 12:00",2014,February,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.3725, -99.4972","US-Mexico border crossing",,"Northern America",5
2014.MMP01064,2014.MMP01064,"North America","Tue, 02/18/2014 - 12:00",2014,February,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.9918, -98.4202","US-Mexico border crossing",,"Northern America",5
2014.MMP01065,2014.MMP01065,"North America","Wed, 02/19/2014 - 12:00",2014,February,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1709, -98.175","US-Mexico border crossing",,"Northern America",5
2014.MMP01066,2014.MMP01066,"North America","Fri, 02/21/2014 - 12:00",2014,February,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Hudspeth county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","30.7629, -105.0529","US-Mexico border crossing",,"Northern America",5
2014.MMP01067,2014.MMP01067,"North America","Fri, 02/21/2014 - 12:00",2014,February,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Hudspeth county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","30.7629, -105.0529","US-Mexico border crossing",,"Northern America",5
2014.MMP01068,2014.MMP01068,"North America","Sat, 02/22/2014 - 12:00",2014,February,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.1731, -112.2021","US-Mexico border crossing",,"Northern America",5
2014.MMP01069,2014.MMP01069,"North America","Sun, 02/23/2014 - 12:00",2014,February,1,,1,,0,1,,"Central America","Mixed or unknown",Guatemala,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1907, -97.9588","US-Mexico border crossing",,"Northern America",5
2014.MMP01070,2014.MMP01070,"North America","Mon, 02/24/2014 - 12:00",2014,February,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.1475, -112.7493","US-Mexico border crossing",,"Northern America",5
2014.MMP01071,2014.MMP01071,"North America","Tue, 02/25/2014 - 12:00",2014,February,1,,1,,0,1,,"Central America",Drowning,Guatemala,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.0724, -98.2467","US-Mexico border crossing",,"Northern America",5
2014.MMP01072,2014.MMP01072,"North America","Fri, 02/28/2014 - 12:00",2014,February,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.4818, -99.4788","US-Mexico border crossing",,"Northern America",5
2014.MMP01073,2014.MMP01073,"North America","Wed, 03/05/2014 - 12:00",2014,March,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.789, -112.1146","US-Mexico border crossing",,"Northern America",5
2014.MMP01074,2014.MMP01074,"North America","Thu, 03/06/2014 - 12:00",2014,March,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1037, -98.3057","US-Mexico border crossing",,"Northern America",5
2014.MMP01075,2014.MMP01075,"North America","Fri, 03/07/2014 - 12:00",2014,March,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2597, -98.6292","US-Mexico border crossing",,"Northern America",5
2014.MMP01076,2014.MMP01076,"North America","Fri, 03/07/2014 - 12:00",2014,March,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.1386, -112.3261","US-Mexico border crossing",,"Northern America",5
2014.MMP01077,2014.MMP01077,"North America","Wed, 03/12/2014 - 12:00",2014,March,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Honduras,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1511, -98.4532","US-Mexico border crossing",,"Northern America",5
2014.MMP01078,2014.MMP01078,"North America","Thu, 03/20/2014 - 12:00",2014,March,1,,1,,0,1,,"Central America","Mixed or unknown","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1139, -98.4517","US-Mexico border crossing",,"Northern America",5
2014.MMP01079,2014.MMP01079,"North America","Thu, 03/20/2014 - 12:00",2014,March,1,,1,,0,1,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Yuma county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.3156, -113.3852","US-Mexico border crossing",,"Northern America",5
2014.MMP01080,2014.MMP01080,"North America","Sat, 03/22/2014 - 12:00",2014,March,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Cameron county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","25.8824, -97.486","US-Mexico border crossing",,"Northern America",5
2014.MMP01081,2014.MMP01081,"North America","Tue, 03/25/2014 - 12:00",2014,March,1,,1,,1,0,,"Central America","Vehicle accident / death linked to hazardous transport",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1832, -98.1472","US-Mexico border crossing",,"Northern America",5
2014.MMP01082,2014.MMP01082,"North America","Tue, 03/25/2014 - 12:00",2014,March,1,,1,,1,0,,"Central America","Vehicle accident / death linked to hazardous transport",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1832, -98.1472","US-Mexico border crossing",,"Northern America",5
2014.MMP01083,2014.MMP01083,"North America","Fri, 03/28/2014 - 12:00",2014,March,1,,1,,0,1,,"Central America","Vehicle accident / death linked to hazardous transport","El Salvador","La Salle county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.0342, -99.3559","US-Mexico border crossing",,"Northern America",5
2014.MMP01084,2014.MMP01084,"North America","Sat, 03/29/2014 - 12:00",2014,March,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"San Diego county, California, United States of America","Border Patrol Deaths FOIA (UBC)","32.5407, -117.0593","US-Mexico border crossing",,"Northern America",5
2014.MMP01085,2014.MMP01085,"North America","Tue, 04/01/2014 - 12:00",2014,April,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.0681, -98.2269","US-Mexico border crossing",,"Northern America",5
2014.MMP01086,2014.MMP01086,"North America","Tue, 04/01/2014 - 12:00",2014,April,1,,1,,0,0,,Unknown,"Mixed or unknown",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2086, -98.0921","US-Mexico border crossing",,"Northern America",5
2014.MMP01087,2014.MMP01087,"North America","Sat, 04/05/2014 - 12:00",2014,April,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2231, -98.4291","US-Mexico border crossing",,"Northern America",5
2014.MMP01088,2014.MMP01088,"North America","Mon, 04/07/2014 - 12:00",2014,April,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2469, -97.8543","US-Mexico border crossing",,"Northern America",5
2014.MMP01089,2014.MMP01089,"North America","Wed, 04/09/2014 - 12:00",2014,April,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.8362, -111.9419","US-Mexico border crossing",,"Northern America",5
2014.MMP01090,2014.MMP01090,"North America","Wed, 04/09/2014 - 12:00",2014,April,1,,1,,0,1,,"Central America","Vehicle accident / death linked to hazardous transport","El Salvador","Duval county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.3366, -98.2731","US-Mexico border crossing",,"Northern America",5
2014.MMP01091,2014.MMP01091,"North America","Wed, 04/09/2014 - 12:00",2014,April,1,,1,,0,1,,"Central America","Vehicle accident / death linked to hazardous transport",Guatemala,"Duval county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.3366, -98.2731","US-Mexico border crossing",,"Northern America",5
2014.MMP01092,2014.MMP01092,"North America","Wed, 04/09/2014 - 12:00",2014,April,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.0317, -112.425","US-Mexico border crossing",,"Northern America",5
2014.MMP01093,2014.MMP01093,"North America","Mon, 04/14/2014 - 12:00",2014,April,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.0981, -112.2461","US-Mexico border crossing",,"Northern America",5
2014.MMP01094,2014.MMP01094,"North America","Wed, 04/16/2014 - 12:00",2014,April,1,,1,,0,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Dimmit county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.2909, -99.7013","US-Mexico border crossing",,"Northern America",5
2014.MMP01095,2014.MMP01095,"North America","Wed, 04/16/2014 - 12:00",2014,April,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Maverick county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.7121, -100.5078","US-Mexico border crossing",,"Northern America",5
2014.MMP01096,2014.MMP01096,"North America","Thu, 04/17/2014 - 12:00",2014,April,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.741, -112.1679","US-Mexico border crossing",,"Northern America",5
2014.MMP01097,2014.MMP01097,"North America","Fri, 04/18/2014 - 12:00",2014,April,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.1886, -113.0037","US-Mexico border crossing",,"Northern America",5
2014.MMP01098,2014.MMP01098,"North America","Sat, 04/26/2014 - 12:00",2014,April,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.5802, -111.7928","US-Mexico border crossing",,"Northern America",5
2014.MMP01099,2014.MMP01099,"North America","Sun, 04/27/2014 - 12:00",2014,April,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1816, -98.1618","US-Mexico border crossing",,"Northern America",5
2014.MMP01100,2014.MMP01100,"North America","Mon, 04/28/2014 - 12:00",2014,April,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Starr county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.4254, -99.0548","US-Mexico border crossing",,"Northern America",5
2014.MMP01101,2014.MMP01101,"North America","Tue, 04/29/2014 - 12:00",2014,April,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Maverick county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.7378, -100.5065","US-Mexico border crossing",,"Northern America",5
2014.MMP01102,2014.MMP01102,"North America","Thu, 05/01/2014 - 12:00",2014,May,1,,1,,0,0,,"Central America",Drowning,Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1875, -98.4202","US-Mexico border crossing",,"Northern America",5
2014.MMP01103,2014.MMP01103,"North America","Fri, 05/02/2014 - 12:00",2014,May,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2748, -99.4949","US-Mexico border crossing",,"Northern America",5
2014.MMP01104,2014.MMP01104,"North America","Wed, 05/07/2014 - 12:00",2014,May,1,,1,,1,0,,"Central America","Mixed or unknown",Guatemala,"Maverick county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.6952, -100.3152","US-Mexico border crossing",,"Northern America",5
2014.MMP01105,2014.MMP01105,"North America","Wed, 05/07/2014 - 12:00",2014,May,1,,1,,0,1,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.7523, -111.9702","US-Mexico border crossing",,"Northern America",5
2014.MMP01106,2014.MMP01106,"North America","Fri, 05/09/2014 - 12:00",2014,May,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.1438, -100.0296","US-Mexico border crossing",,"Northern America",5
2014.MMP01107,2014.MMP01107,"North America","Sun, 05/11/2014 - 12:00",2014,May,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"Terrell county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","29.8676, -101.9344","US-Mexico border crossing",,"Northern America",5
2014.MMP01108,2014.MMP01108,"North America","Sun, 05/11/2014 - 12:00",2014,May,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Maricopa county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.8606, -112.413","US-Mexico border crossing",,"Northern America",5
2014.MMP01109,2014.MMP01109,"North America","Mon, 05/12/2014 - 12:00",2014,May,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.0021, -97.7735","US-Mexico border crossing",,"Northern America",5
2014.MMP01110,2014.MMP01110,"North America","Mon, 05/12/2014 - 12:00",2014,May,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1661, -98.0087","US-Mexico border crossing",,"Northern America",5
2014.MMP01111,2014.MMP01111,"North America","Mon, 05/12/2014 - 12:00",2014,May,1,,1,,0,0,,"Central America","Mixed or unknown",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1534, -98.0018","US-Mexico border crossing",,"Northern America",5
2014.MMP01112,2014.MMP01112,"North America","Mon, 05/12/2014 - 12:00",2014,May,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.0984, -97.9301","US-Mexico border crossing",,"Northern America",5
2014.MMP01113,2014.MMP01113,"North America","Wed, 05/14/2014 - 12:00",2014,May,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.6145, -111.6836","US-Mexico border crossing",,"Northern America",5
2014.MMP01114,2014.MMP01114,"North America","Thu, 05/15/2014 - 12:00",2014,May,1,,1,,0,1,,"Central America",Drowning,Mexico,"Cameron county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","25.883, -97.4691","US-Mexico border crossing",,"Northern America",5
2014.MMP01115,2014.MMP01115,"North America","Thu, 05/22/2014 - 12:00",2014,May,1,,1,,0,1,,"Central America",Drowning,Honduras,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.13, -98.3144","US-Mexico border crossing",,"Northern America",5
2014.MMP01116,2014.MMP01116,"North America","Thu, 05/22/2014 - 12:00",2014,May,1,,1,,0,0,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1379, -98.3143","US-Mexico border crossing",,"Northern America",5
2014.MMP01117,2014.MMP01117,"North America","Wed, 05/28/2014 - 12:00",2014,May,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.108, -98.1582","US-Mexico border crossing",,"Northern America",5
2014.MMP01118,2014.MMP01118,"North America","Wed, 05/28/2014 - 12:00",2014,May,1,,1,,0,1,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Cochise county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.3418, -109.4815","US-Mexico border crossing",,"Northern America",5
2014.MMP01119,2014.MMP01119,"North America","Wed, 05/28/2014 - 12:00",2014,May,1,,1,,1,0,,"Central America","Mixed or unknown","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.09683, -98.2261","US-Mexico border crossing",,"Northern America",5
2014.MMP01120,2014.MMP01120,"North America","Fri, 05/30/2014 - 12:00",2014,May,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.7967, -99.0689","US-Mexico border crossing",,"Northern America",5
2014.MMP01121,2014.MMP01121,"North America","Sat, 05/31/2014 - 12:00",2014,May,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.256, -98.5383","US-Mexico border crossing",,"Northern America",5
2014.MMP01122,2014.MMP01122,"North America","Sun, 06/01/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.0476, -98.2502","US-Mexico border crossing",,"Northern America",5
2014.MMP01123,2014.MMP01123,"North America","Mon, 06/02/2014 - 12:00",2014,June,1,,1,,0,1,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.9979, -98.266","US-Mexico border crossing",,"Northern America",5
2014.MMP01124,2014.MMP01124,"North America","Tue, 06/03/2014 - 12:00",2014,June,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"El Paso county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","31.7592, -106.4683","US-Mexico border crossing",,"Northern America",5
2014.MMP01125,2014.MMP01125,"North America","Thu, 06/05/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America",Drowning,Mexico,"Maverick county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.1993, -100.2127","US-Mexico border crossing",,"Northern America",5
2014.MMP01126,2014.MMP01126,"North America","Thu, 06/05/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America",Drowning,"El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.156, -98.2179","US-Mexico border crossing",,"Northern America",5
2014.MMP01127,2014.MMP01127,"North America","Fri, 06/06/2014 - 12:00",2014,June,1,,1,,0,1,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2544, -98.2506","US-Mexico border crossing",,"Northern America",5
2014.MMP01128,2014.MMP01128,"North America","Sat, 06/07/2014 - 12:00",2014,June,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.4989, -99.5102","US-Mexico border crossing",,"Northern America",5
2014.MMP01129,2014.MMP01129,"North America","Mon, 06/09/2014 - 12:00",2014,June,1,,1,,0,0,,"Central America",Drowning,Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1063, -98.2708","US-Mexico border crossing",,"Northern America",5
2014.MMP01130,2014.MMP01130,"North America","Tue, 06/10/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Vehicle accident / death linked to hazardous transport",Mexico,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2235, -98.74056","US-Mexico border crossing",,"Northern America",5
2014.MMP01131,2014.MMP01131,"North America","Wed, 06/11/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Vehicle accident / death linked to hazardous transport",Guatemala,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.22355, -98.74056","US-Mexico border crossing",,"Northern America",5
2014.MMP01132,2014.MMP01132,"North America","Wed, 06/11/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Vehicle accident / death linked to hazardous transport",Mexico,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.22355, -98.74056","US-Mexico border crossing",,"Northern America",5
2014.MMP01133,2014.MMP01133,"North America","Wed, 06/11/2014 - 12:00",2014,June,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Zapata county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2696, -99.42162","US-Mexico border crossing",,"Northern America",5
2014.MMP01134,2014.MMP01134,"North America","Thu, 06/12/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.35831, -99.48567","US-Mexico border crossing",,"Northern America",5
2014.MMP01135,2014.MMP01135,"North America","Fri, 06/13/2014 - 12:00",2014,June,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.49908, -111.40092","US-Mexico border crossing",,"Northern America",5
2014.MMP01136,2014.MMP01136,"North America","Fri, 06/13/2014 - 12:00",2014,June,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.78543, -111.86321","US-Mexico border crossing",,"Northern America",5
2014.MMP01137,2014.MMP01137,"North America","Sat, 06/14/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.22791, -98.52659","US-Mexico border crossing",,"Northern America",5
2014.MMP01138,2014.MMP01138,"North America","Sun, 06/15/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.2413, -98.5102","US-Mexico border crossing",,"Northern America",5
2014.MMP01139,2014.MMP01139,"North America","Sun, 06/15/2014 - 12:00",2014,June,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1709, -98.3643","US-Mexico border crossing",,"Northern America",5
2014.MMP01140,2014.MMP01140,"North America","Mon, 06/16/2014 - 12:00",2014,June,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Dimmit county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.22289, -100.11336","US-Mexico border crossing",,"Northern America",5
2014.MMP01141,2014.MMP01141,"North America","Wed, 06/18/2014 - 12:00",2014,June,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Imperial county, California, United States of America","Border Patrol Deaths FOIA (UBC)","32.81076, -115.22886","US-Mexico border crossing",,"Northern America",5
2014.MMP01142,2014.MMP01142,"North America","Fri, 06/20/2014 - 12:00",2014,June,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.23429, -98.19378","US-Mexico border crossing",,"Northern America",5
2014.MMP01143,2014.MMP01143,"North America","Sat, 06/21/2014 - 12:00",2014,June,1,,1,,1,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.05702, -98.14811","US-Mexico border crossing",,"Northern America",5
2014.MMP01144,2014.MMP01144,"North America","Mon, 06/23/2014 - 12:00",2014,June,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Maverick county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.64155, -100.45748","US-Mexico border crossing",,"Northern America",5
2014.MMP01145,2014.MMP01145,"North America","Thu, 06/26/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.17071, -97.9366","US-Mexico border crossing",,"Northern America",5
2014.MMP01146,2014.MMP01146,"North America","Thu, 06/26/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.13508, -98.25061","US-Mexico border crossing",,"Northern America",5
